Stock, All Days, Up Days, Flat Days, Down Dayspsa_e.us.txt, 270, 121, 134, 134
aoi.us.txt, 3201, 1494, 1549, 1549
usau.us.txt, 3172, 1383, 1530, 1530
seas.us.txt, 1152, 555, 580, 580
rmniw.us.txt, 313, 93, 99, 99
gldw.us.txt, 155, 55, 52, 52
tech.us.txt, 3201, 1641, 1536, 1536
blph.us.txt, 693, 289, 378, 378
fll.us.txt, 3162, 1306, 1441, 1441
ocip.us.txt, 1033, 491, 495, 495
bebe.us.txt, 3200, 1445, 1655, 1655
plse.us.txt, 372, 177, 183, 183
gol.us.txt, 3201, 1402, 1725, 1725
fate.us.txt, 1037, 431, 567, 567
csod.us.txt, 1671, 855, 803, 803
eagl.us.txt, 287, 88, 62, 62
orn.us.txt, 2491, 1147, 1274, 1274
ipoa-u.us.txt, 42, 22, 17, 17
vnda.us.txt, 2917, 1312, 1511, 1511
hjv.us.txt, 1726, 885, 661, 661
bnso.us.txt, 2749, 1221, 1097, 1097
ht_d.us.txt, 364, 167, 176, 176
lpt.us.txt, 3201, 1618, 1543, 1543
nghcz.us.txt, 563, 271, 257, 257
esdi.us.txt, 66, 24, 37, 37
prnt.us.txt, 333, 132, 198, 198
logm.us.txt, 2108, 1060, 1026, 1026
alv.us.txt, 3201, 1606, 1575, 1575
nauh.us.txt, 2068, 852, 945, 945
vjet.us.txt, 1024, 451, 557, 557
csq.us.txt, 3201, 1698, 1338, 1338
sem.us.txt, 2048, 1011, 959, 959
veacw.us.txt, 69, 15, 13, 13
sgoc.us.txt, 1274, 547, 615, 615
ra.us.txt, 236, 142, 86, 86
cms.us.txt, 8280, 3911, 3536, 3536
io.us.txt, 3201, 1460, 1637, 1637
dx_a.us.txt, 1278, 537, 536, 536
ecr.us.txt, 857, 387, 441, 441
tues.us.txt, 3201, 1479, 1589, 1589
thrm.us.txt, 3200, 1557, 1582, 1582
uzb.us.txt, 736, 339, 358, 358
wtrx.us.txt, 256, 59, 77, 77
lbtyk.us.txt, 3070, 1604, 1434, 1434
buff.us.txt, 584, 298, 280, 280
arkw.us.txt, 777, 309, 370, 370
fly.us.txt, 2551, 1211, 1263, 1263
fork.us.txt, 488, 186, 218, 218
ftxl.us.txt, 274, 124, 139, 139
ewbc.us.txt, 3201, 1560, 1612, 1612
rgs.us.txt, 3201, 1579, 1574, 1574
hair.us.txt, 22, 8, 13, 13
ns_a.us.txt, 239, 120, 109, 109
trs.us.txt, 2642, 1293, 1282, 1282
epzm.us.txt, 1123, 529, 577, 577
cea.us.txt, 3082, 1442, 1544, 1544
zb_a.us.txt, 1762, 854, 750, 750
mnov.us.txt, 2606, 1087, 1279, 1279
thg.us.txt, 3201, 1643, 1530, 1530
jce.us.txt, 2678, 1315, 1265, 1265
gtyhw.us.txt, 92, 25, 14, 14
chma.us.txt, 588, 242, 277, 277
krma.us.txt, 327, 131, 157, 157
vblt.us.txt, 785, 309, 408, 408
bio.us.txt, 3201, 1709, 1474, 1474
ahp_b.us.txt, 307, 116, 146, 146
gblil.us.txt, 147, 67, 72, 72
hele.us.txt, 3201, 1653, 1505, 1505
edd.us.txt, 2660, 1235, 1302, 1302
sfm.us.txt, 1080, 511, 552, 552
